2024-05-19 21:28:17,855 INFO  Logger.cs: 70 - 
2024-05-19 21:36:07,028 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at D:\magnet_module\capsule_whole\manifest.xml
2024-05-19 21:36:07,029 INFO  ExportHelper.cs: 451 - Saving users preferences
2024-05-19 21:36:07,029 INFO  ExportHelper.cs: 465 - Setting STL preferences
2024-05-19 21:36:07,056 INFO  ExportHelper.cs: 479 - Returning STL preferences to user preferences
2024-05-20 13:44:05,327 INFO  SwAddin.cs: 271 - Assembly export called for file 装配体1
2024-05-20 13:44:05,328 INFO  SwAddin.cs: 276 - Save is required
2024-05-20 13:44:05,330 INFO  SwAddin.cs: 290 - Saving assembly
2024-05-20 13:44:05,330 INFO  SwAddin.cs: 293 - Opening property manager
2024-05-20 13:44:05,331 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 装配体1
2024-05-20 13:44:05,332 INFO  ExportHelperExtension.cs: 1142 - Found 28 in 装配体1
2024-05-20 13:44:05,332 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 装配体1
2024-05-20 13:44:05,332 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:44:05,350 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:44:05,352 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from capsule-1
2024-05-20 13:44:05,352 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:44:05,352 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in capsule-1
2024-05-20 13:44:05,352 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mc-1
2024-05-20 13:44:05,353 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:44:05,353 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in mc-1
2024-05-20 13:44:05,353 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 装配体1
2024-05-20 13:44:05,354 INFO  ExportHelperExtension.cs: 1142 - Found 28 in 装配体1
2024-05-20 13:44:05,354 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 装配体1
2024-05-20 13:44:05,354 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:44:05,355 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:44:05,355 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from capsule-1
2024-05-20 13:44:05,355 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:44:05,355 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in capsule-1
2024-05-20 13:44:05,356 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mc-1
2024-05-20 13:44:05,356 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:44:05,356 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mc-1
2024-05-20 13:44:05,544 INFO  SwAddin.cs: 316 - Loading config tree
2024-05-20 13:44:05,547 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2024-05-20 13:44:05,549 INFO  SwAddin.cs: 321 - Showing property manager
2024-05-20 13:44:26,271 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:44:32,642 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:44:45,235 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:44:49,874 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:45:33,694 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:45:37,026 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:45:41,114 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:45:47,807 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2024-05-20 13:45:48,507 INFO  ExportHelperExtension.cs: 338 - Creating joint capsule_link
2024-05-20 13:45:48,514 INFO  ExportHelperExtension.cs: 1409 - Fixing components for mc_link
2024-05-20 13:45:48,515 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2024-05-20 13:45:48,671 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2024-05-20 13:45:48,672 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2024-05-20 13:45:48,672 INFO  ExportHelperExtension.cs: 852 - L1: 0
2024-05-20 13:45:48,672 INFO  ExportHelperExtension.cs: 860 - L2: 0
2024-05-20 13:45:48,761 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 29
2024-05-20 13:45:48,936 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:46:02,324 WARN  ExportHelperExtension.cs: 174 - Inferring the joint geometry failed for the joint joint0 from link capsule_link to mc_link failed. Check that the mates have not fully defined the components in link capsule_link and that there is exactly one degree of freedom.
2024-05-20 13:47:00,165 INFO  SwAddin.cs: 271 - Assembly export called for file 装配体1
2024-05-20 13:47:00,166 INFO  SwAddin.cs: 276 - Save is required
2024-05-20 13:47:00,166 INFO  SwAddin.cs: 290 - Saving assembly
2024-05-20 13:47:00,166 INFO  SwAddin.cs: 293 - Opening property manager
2024-05-20 13:47:00,167 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 装配体1
2024-05-20 13:47:00,167 INFO  ExportHelperExtension.cs: 1142 - Found 29 in 装配体1
2024-05-20 13:47:00,167 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 装配体1
2024-05-20 13:47:00,168 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:47:00,168 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:47:00,168 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from capsule-1
2024-05-20 13:47:00,168 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:47:00,169 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in capsule-1
2024-05-20 13:47:00,169 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mc-1
2024-05-20 13:47:00,169 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:47:00,170 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in mc-1
2024-05-20 13:47:00,170 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 装配体1
2024-05-20 13:47:00,170 INFO  ExportHelperExtension.cs: 1142 - Found 29 in 装配体1
2024-05-20 13:47:00,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 装配体1
2024-05-20 13:47:00,171 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:47:00,171 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:47:00,171 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from capsule-1
2024-05-20 13:47:00,171 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:47:00,172 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in capsule-1
2024-05-20 13:47:00,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mc-1
2024-05-20 13:47:00,172 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:47:00,173 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mc-1
2024-05-20 13:47:00,277 INFO  SwAddin.cs: 316 - Loading config tree
2024-05-20 13:47:00,278 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2024-05-20 13:47:00,279 INFO  SwAddin.cs: 321 - Showing property manager
2024-05-20 13:47:07,734 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:47:09,185 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:47:29,911 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:47:35,085 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:47:36,831 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:47:40,933 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2024-05-20 13:47:41,002 INFO  ExportHelperExtension.cs: 338 - Creating joint capsule_Link
2024-05-20 13:47:41,003 INFO  ExportHelperExtension.cs: 1409 - Fixing components for mc_link
2024-05-20 13:47:41,003 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2024-05-20 13:47:41,004 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2024-05-20 13:47:41,171 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2024-05-20 13:47:41,171 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2024-05-20 13:47:41,171 INFO  ExportHelperExtension.cs: 852 - L1: 0
2024-05-20 13:47:41,172 INFO  ExportHelperExtension.cs: 860 - L2: 0
2024-05-20 13:47:41,222 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:49:23,570 WARN  ExportHelperExtension.cs: 174 - Inferring the joint geometry failed for the joint joint0 from link capsule_Link to mc_link failed. Check that the mates have not fully defined the components in link capsule_Link and that there is exactly one degree of freedom.
2024-05-20 13:49:30,933 INFO  SwAddin.cs: 271 - Assembly export called for file 装配体1
2024-05-20 13:49:30,933 INFO  SwAddin.cs: 276 - Save is required
2024-05-20 13:49:30,933 INFO  SwAddin.cs: 290 - Saving assembly
2024-05-20 13:49:30,934 INFO  SwAddin.cs: 293 - Opening property manager
2024-05-20 13:49:30,934 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 装配体1
2024-05-20 13:49:30,934 INFO  ExportHelperExtension.cs: 1142 - Found 29 in 装配体1
2024-05-20 13:49:30,935 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 装配体1
2024-05-20 13:49:30,935 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:49:30,935 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:49:30,936 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from capsule-1
2024-05-20 13:49:30,936 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:49:30,936 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in capsule-1
2024-05-20 13:49:30,937 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mc-1
2024-05-20 13:49:30,937 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:49:30,937 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in mc-1
2024-05-20 13:49:30,938 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 装配体1
2024-05-20 13:49:30,938 INFO  ExportHelperExtension.cs: 1142 - Found 29 in 装配体1
2024-05-20 13:49:30,939 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 装配体1
2024-05-20 13:49:30,939 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:49:30,939 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:49:30,939 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from capsule-1
2024-05-20 13:49:30,940 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:49:30,940 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in capsule-1
2024-05-20 13:49:30,940 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mc-1
2024-05-20 13:49:30,941 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:49:30,941 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mc-1
2024-05-20 13:49:31,056 INFO  SwAddin.cs: 316 - Loading config tree
2024-05-20 13:49:31,057 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2024-05-20 13:49:31,059 INFO  SwAddin.cs: 321 - Showing property manager
2024-05-20 13:49:39,413 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:49:44,595 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:49:52,054 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:49:58,115 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:49:58,895 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2024-05-20 13:49:59,061 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 装配体1
2024-05-20 13:49:59,065 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 装配体1
2024-05-20 13:49:59,065 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 装配体1
2024-05-20 13:49:59,065 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:49:59,065 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:49:59,066 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from capsule-1
2024-05-20 13:49:59,066 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:49:59,066 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in capsule-1
2024-05-20 13:49:59,067 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mc-1
2024-05-20 13:49:59,067 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:49:59,067 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in mc-1
2024-05-20 13:49:59,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 装配体1
2024-05-20 13:49:59,068 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 装配体1
2024-05-20 13:49:59,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 装配体1
2024-05-20 13:49:59,069 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:49:59,069 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:49:59,069 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from capsule-1
2024-05-20 13:49:59,069 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:49:59,070 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in capsule-1
2024-05-20 13:49:59,070 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mc-1
2024-05-20 13:49:59,070 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:49:59,071 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mc-1
2024-05-20 13:49:59,117 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:52:05,344 INFO  SwAddin.cs: 271 - Assembly export called for file 装配体1
2024-05-20 13:52:05,345 INFO  SwAddin.cs: 276 - Save is required
2024-05-20 13:52:05,345 INFO  SwAddin.cs: 290 - Saving assembly
2024-05-20 13:52:05,345 INFO  SwAddin.cs: 293 - Opening property manager
2024-05-20 13:52:05,346 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 装配体1
2024-05-20 13:52:05,391 INFO  ExportHelperExtension.cs: 1142 - Found 29 in 装配体1
2024-05-20 13:52:05,391 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in 装配体1
2024-05-20 13:52:05,392 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:52:05,392 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:52:05,392 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from capsule-1
2024-05-20 13:52:05,392 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:52:05,393 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in capsule-1
2024-05-20 13:52:05,393 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mc-1
2024-05-20 13:52:05,394 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:52:05,394 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in mc-1
2024-05-20 13:52:05,394 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 装配体1
2024-05-20 13:52:05,395 INFO  ExportHelperExtension.cs: 1142 - Found 29 in 装配体1
2024-05-20 13:52:05,395 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 装配体1
2024-05-20 13:52:05,395 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:52:05,396 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:52:05,396 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from capsule-1
2024-05-20 13:52:05,396 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:52:05,396 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in capsule-1
2024-05-20 13:52:05,397 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mc-1
2024-05-20 13:52:05,397 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:52:05,397 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mc-1
2024-05-20 13:52:05,513 INFO  SwAddin.cs: 316 - Loading config tree
2024-05-20 13:52:05,514 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2024-05-20 13:52:05,520 INFO  SwAddin.cs: 321 - Showing property manager
2024-05-20 13:52:14,546 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2024-05-20 13:52:16,295 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 装配体1
2024-05-20 13:52:16,295 INFO  ExportHelperExtension.cs: 1142 - Found 32 in 装配体1
2024-05-20 13:52:16,296 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in 装配体1
2024-05-20 13:52:16,296 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:52:16,296 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:52:16,297 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from capsule-1
2024-05-20 13:52:16,297 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:52:16,297 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in capsule-1
2024-05-20 13:52:16,297 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mc-1
2024-05-20 13:52:16,298 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:52:16,298 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in mc-1
2024-05-20 13:52:16,298 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 装配体1
2024-05-20 13:52:16,299 INFO  ExportHelperExtension.cs: 1142 - Found 32 in 装配体1
2024-05-20 13:52:16,299 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 装配体1
2024-05-20 13:52:16,299 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2024-05-20 13:52:16,299 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2024-05-20 13:52:16,300 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from capsule-1
2024-05-20 13:52:16,300 INFO  ExportHelperExtension.cs: 1142 - Found 27 in capsule-1
2024-05-20 13:52:16,300 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in capsule-1
2024-05-20 13:52:16,301 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mc-1
2024-05-20 13:52:16,301 INFO  ExportHelperExtension.cs: 1142 - Found 27 in mc-1
2024-05-20 13:52:16,301 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mc-1
2024-05-20 13:52:16,349 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-20 13:52:38,929 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2024-05-20 13:52:39,352 INFO  Serialization.cs: 275 - URDF Configuration found
